id,title,type,release_year,runtime,genres,seasons,imdb_score,tmdb_score
tm245297,Justin Timberlake + The Tennessee Kids,MOVIE,2016,90,"['documentation', 'music']",,7.6,"7,395"
tm211571,Niyazi GÃ¼l DÃ¶rtnala,MOVIE,2015,106,"['comedy', 'action', 'drama']",,4.5,4.2
ts52988,Captive,SHOW,2016,63,"['documentation', 'drama', 'european']",1.0,6.8,"6,133"
ts56544,Bibik Bibikku,SHOW,2016,40,"['drama', 'comedy']",1.0,,2.0
tm239774,XOXO,MOVIE,2016,92,"['drama', 'music']",,5.3,6.0
tm266628,LEGO Jurassic World: The Indominus Escape,MOVIE,2016,24,['comedy'],,,5.8
tm208628,Dil Dhadakne Do,MOVIE,2015,170,"['drama', 'romance', 'comedy']",,7.0,6.9
tm233544,Marco Polo: One Hundred Eyes,MOVIE,2015,28,"['history', 'drama', 'action']",,7.7,"7,229"
tm242646,Toro,MOVIE,2016,105,"['drama', 'thriller', 'action', 'crime', 'european']",,5.9,"5,997"
tm221225,David Brent: Life on the Road,MOVIE,2016,96,"['comedy', 'music', 'action']",,6.3,6.1
ts52950,Miss in Kiss,SHOW,2016,27,"['comedy', 'drama']",1.0,7.1,6.0
tm241998,Mohenjo Daro,MOVIE,2016,155,"['drama', 'romance', 'history', 'action']",,5.6,"6,424"
tm282915,Fate/Grand Order: First Order,MOVIE,2016,72,"['action', 'fantasy', 'animation']",,5.7,6.8
tm242765,Raising the Bar,MOVIE,2016,93,"['drama', 'documentation', 'family', 'sport']",,5.5,6.5
ts53149,White Nights,SHOW,2016,62,['drama'],1.0,6.9,"7,462"
ts56674,The Mr. Peabody & Sherman Show,SHOW,2015,23,"['family', 'comedy', 'animation', 'history', 'scifi']",4.0,5.5,7.0
tm197503,Hunterrr,MOVIE,2015,141,"['drama', 'comedy', 'romance']",,7.0,6.2
tm136036,That Thing Called Tadhana,MOVIE,2015,110,"['romance', 'comedy', 'drama']",,7.4,6.4
tm240007,Sniper: Ghost Shooter,MOVIE,2016,100,"['action', 'drama', 'war']",,,"6,474"
tm213681,Veteran,MOVIE,2015,119,"['action', 'thriller', 'comedy', 'crime']",,7.0,6.9
tm207668,ABCD 2,MOVIE,2015,154,"['music', 'drama']",,5.4,5.7
tm266622,Iliza Shlesinger: Confirmed Kills,MOVIE,2016,77,['comedy'],,6.6,"6,425"
ts37804,W/ Bob & David,SHOW,2015,35,['comedy'],1.0,7.4,"6,818"
tm212909,Just the Way You Are,MOVIE,2015,107,"['drama', 'romance']",,6.3,7.4
tm220473,Colin Quinn: Unconstitutional,MOVIE,2015,55,['comedy'],,7.1,6.9
tm272413,Colin Quinn: The New York Story,MOVIE,2016,62,['comedy'],,6.9,"6,083"
tm290444,Pandora,MOVIE,2016,136,"['action', 'thriller', 'drama']",,6.6,"7,504"
tm226320,Trouble on Wheels,MOVIE,2015,105,"['comedy', 'action', 'drama']",,6.7,"6,377"
ts52981,White Rabbit Project,SHOW,2016,48,['reality'],1.0,6.9,6.6
tm233015,Fitoor,MOVIE,2016,131,"['drama', 'romance']",,5.4,5.9
tm200454,Ok Kanmani,MOVIE,2015,139,"['drama', 'romance']",,7.4,"6,772"
tm232931,Hannibal Buress: Comedy Camisado,MOVIE,2016,67,['comedy'],,6.6,6.4
ts41151,Hibana: Spark,SHOW,2016,53,['drama'],1.0,7.8,7.8
tm244380,Barcelona: A Love Untold,MOVIE,2016,132,"['drama', 'romance']",,6.6,6.0
tm203056,Husband Factor,MOVIE,2015,108,"['romance', 'comedy', 'drama', 'fantasy']",,6.1,5.7
tm245791,My Stupid Boss,MOVIE,2016,106,"['comedy', 'drama']",,7.1,6.9
tm231911,Everyday I Love You,MOVIE,2015,122,"['drama', 'romance']",,7.0,7.8
tm311456,Sen Benim Her Åžeyimsin,MOVIE,2016,107,['comedy'],,6.2,"6,037"
tm350159,Couple of Days,MOVIE,2016,103,['drama'],,7.0,3.0
tm221883,Gridlocked,MOVIE,2016,114,['action'],,5.8,5.9
tm240733,100 Meters,MOVIE,2016,108,"['comedy', 'drama', 'european']",,7.5,7.3
tm193378,Iliza Shlesinger: Freezing Hot,MOVIE,2015,71,"['comedy', 'documentation']",,6.8,6.7
tm215054,Chris Tucker: Live,MOVIE,2015,92,"['comedy', 'documentation']",,6.3,6.0
tm233121,Dedemin FiÅŸi,MOVIE,2016,100,"['comedy', 'family']",,5.5,"5,468"
ts38813,Bottersnikes & Gumbles,SHOW,2016,13,"['comedy', 'animation', 'action', 'family']",4.0,5.3,6.0
tm234069,Wedding Association 2: Circumcision,MOVIE,2015,107,['comedy'],,6.3,"5,944"
tm220317,Demetri Martin: Live (At The Time),MOVIE,2015,61,"['comedy', 'documentation']",,7.4,7.0
tm207734,Chris D'Elia: Incorrigible,MOVIE,2015,84,"['comedy', 'documentation']",,6.4,"6,189"
tm211424,Dharam Sankat Mein,MOVIE,2015,129,"['drama', 'fantasy', 'thriller', 'comedy']",,6.3,6.8
tm230478,Brent Morin: I'm Brent Morin,MOVIE,2015,67,['comedy'],,6.5,"7,308"
tm211273,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),MOVIE,2015,78,['comedy'],,6.8,6.8
tm227922,Anjelah Johnson: Not Fancy,MOVIE,2015,63,"['comedy', 'documentation']",,5.8,4.7
tm214589,The Breakup Playlist,MOVIE,2015,117,"['romance', 'drama', 'music']",,6.5,6.8
tm283909,The Super Parental Guardians,MOVIE,2016,115,['comedy'],,4.6,5.5
ts41485,Vanished 46,SHOW,2016,63,"['scifi', 'action', 'drama', 'thriller', 'crime']",1.0,8.2,"7,111"
tm219739,The Love Affair,MOVIE,2015,125,"['drama', 'romance']",,6.3,5.7
tm198842,Souk Bazaar,MOVIE,2015,97,['comedy'],,5.2,4.9
ts79799,Dragons: Race to the Edge,SHOW,2015,22,"['action', 'scifi', 'animation', 'family', 'comedy', 'drama', 'fantasy']",6.0,8.2,"8,201"
ts41258,Cinderella and Four Knights,SHOW,2016,61,"['drama', 'comedy', 'romance']",1.0,7.4,7.1
ts38761,Another Miss Oh,SHOW,2016,67,"['drama', 'fantasy', 'romance', 'comedy']",1.0,7.8,"8,179"
tm148662,The Boss: Anatomy of a Crime,MOVIE,2015,98,"['drama', 'crime']",,7.3,"7,728"
ts56221,Rainbow Ruby,SHOW,2016,12,"['family', 'fantasy', 'animation', 'comedy']",5.0,6.7,6.0
ts128895,Midnight Diner: Tokyo Stories,SHOW,2016,25,['drama'],2.0,8.4,7.5
ts119087,Sunny Bunnies,SHOW,2015,3,"['animation', 'family']",5.0,6.1,2.0
ts54010,My Runway,SHOW,2016,24,"['comedy', 'drama', 'fantasy', 'romance']",1.0,6.3,"7,588"
ts74929,H20: Mermaid Adventures,SHOW,2015,24,"['fantasy', 'romance', 'animation', 'comedy', 'drama', 'family', 'european']",2.0,5.5,"7,864"
ts53065,One More Time,SHOW,2016,31,"['drama', 'scifi', 'fantasy']",1.0,6.8,"6,727"
ts52943,The Sound of Your Heart,SHOW,2016,24,"['drama', 'comedy', 'animation']",2.0,8.2,"7,706"
ts21876,My Sunshine,SHOW,2015,45,"['drama', 'romance']",1.0,6.6,"6,433"
ts55966,LEGO Friends: The Power of Friendship,SHOW,2016,23,['animation'],2.0,7.1,"7,631"
ts82327,Ð¢Ñ€Ð¸ ÐºÐ¾Ñ‚Ð°,SHOW,2015,6,"['animation', 'comedy', 'family']",3.0,7.0,5.0
ts86831,The Good Cop,SHOW,2015,28,"['comedy', 'drama']",3.0,7.6,7.0
ts75829,Lego Bionicle: The Journey to One,SHOW,2016,20,"['animation', 'fantasy', 'scifi', 'action']",2.0,5.5,7.2
tm424879,Road To High & Low,MOVIE,2016,95,"['action', 'drama']",,6.4,7.0
tm227044,Shaandaar,MOVIE,2015,144,"['comedy', 'drama', 'romance']",,3.6,4.8
tm245148,Jim Jefferies: Freedumb,MOVIE,2016,86,"['comedy', 'documentation']",,7.7,"7,268"
tm198496,Aziz Ansari: Live at Madison Square Garden,MOVIE,2015,58,['comedy'],,6.6,6.7
